Id,UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Radiation
6220,1473102603,9/5/2016 12:00:00 AM,09:10:03,58,30.44,87,291.77,10.12,06:08:00,18:35:00,716.31
26027,1482811849,12/26/2016 12:00:00 AM,18:10:49,50,30.45,28,167.82,4.5,06:55:00,17:51:00,1.24
20094,1479324302,11/16/2016 12:00:00 AM,09:25:02,61,30.49,21,110.41,9.0,06:32:00,17:43:00,649.27
28925,1481940917,12/16/2016 12:00:00 AM,16:15:17,55,30.2,42,223.2,28.12,06:50:00,17:46:00,349.18
25201,1483059904,12/29/2016 12:00:00 AM,15:05:04,48,30.28,102,36.32,2.25,06:56:00,17:53:00,252.02
22448,1478617802,11/8/2016 12:00:00 AM,05:10:02,43,30.4,47,179.46,7.87,06:27:00,17:45:00,1.22
10431,1477087220,10/21/2016 12:00:00 AM,12:00:20,51,30.44,94,74.0,6.75,06:19:00,17:55:00,372.9
3651,1474104903,9/16/2016 12:00:00 AM,23:35:03,54,30.48,95,154.32,6.75,06:10:00,18:25:00,1.23
11149,1476871818,10/19/2016 12:00:00 AM,00:10:18,50,30.44,90,166.52,5.62,06:19:00,17:56:00,1.23
31013,1481312753,12/9/2016 12:00:00 AM,09:45:53,53,30.42,95,303.53,4.5,06:46:00,17:44:00,170.59
7411,1472726704,9/1/2016 12:00:00 AM,00:45:04,51,30.43,103,67.85,4.5,06:07:00,18:38:00,2.15
3684,1474095006,9/16/2016 12:00:00 AM,20:50:06,54,30.48,94,164.09,5.62,06:10:00,18:25:00,1.26
10632,1477026918,10/20/2016 12:00:00 AM,19:15:18,45,30.44,95,104.14,5.62,06:19:00,17:56:00,1.19
15910,1475416521,10/2/2016 12:00:00 AM,03:55:21,49,30.42,101,122.31,3.37,06:14:00,18:10:00,1.29
24588,1483244701,12/31/2016 12:00:00 AM,18:25:01,48,30.31,96,322.75,5.62,06:57:00,17:54:00,1.22
19474,1479510318,11/18/2016 12:00:00 AM,13:05:18,62,30.41,29,49.68,11.25,06:33:00,17:43:00,887.64
13129,1476268219,10/12/2016 12:00:00 AM,00:30:19,50,30.46,87,183.45,5.62,06:16:00,18:02:00,1.21
24409,1478028320,11/1/2016 12:00:00 AM,09:25:20,56,30.5,34,135.18,3.37,06:24:00,17:48:00,324.77
2481,1474467904,9/21/2016 12:00:00 AM,04:25:04,45,30.37,85,144.88,11.25,06:11:00,18:20:00,1.2
13788,1476065421,10/9/2016 12:00:00 AM,16:10:21,61,30.39,78,26.48,6.75,06:16:00,18:04:00,456.8
21818,1478806801,11/10/2016 12:00:00 AM,09:40:01,62,30.48,12,320.55,10.12,06:28:00,17:45:00,688.01
1858,1474657518,9/23/2016 12:00:00 AM,09:05:18,55,30.47,100,107.21,7.87,06:12:00,18:18:00,157.22
6903,1472892003,9/2/2016 12:00:00 AM,22:40:03,53,30.46,99,122.1,2.25,06:07:00,18:37:00,2.8
24784,1483185904,12/31/2016 12:00:00 AM,02:05:04,43,30.31,88,192.39,4.5,06:57:00,17:54:00,1.21
30677,1481413850,12/10/2016 12:00:00 AM,13:50:50,52,30.36,99,359.87,5.62,06:47:00,17:44:00,54.51
7532,1477959617,10/31/2016 12:00:00 AM,14:20:17,52,30.43,95,81.86,5.62,06:23:00,17:49:00,439.26
20949,1479067501,11/13/2016 12:00:00 AM,10:05:01,57,30.48,41,0.15,6.75,06:30:00,17:44:00,762.48
18285,1479867301,11/22/2016 12:00:00 AM,16:15:01,47,30.39,97,46.27,3.37,06:35:00,17:42:00,216.88
9047,1477504217,10/26/2016 12:00:00 AM,07:50:17,56,30.43,16,137.05,7.87,06:21:00,17:52:00,356.76
28124,1482182117,12/19/2016 12:00:00 AM,11:15:17,56,30.52,80,157.62,3.37,06:52:00,17:48:00,228.65
18251,1479877504,11/22/2016 12:00:00 AM,19:05:04,41,30.43,92,120.72,10.12,06:35:00,17:42:00,1.18
1602,1474735219,9/24/2016 12:00:00 AM,06:40:19,49,30.45,93,171.42,4.5,06:12:00,18:17:00,22.19
22013,1478748321,11/9/2016 12:00:00 AM,17:25:21,56,30.43,78,315.62,5.62,06:28:00,17:45:00,31.41
19030,1479643820,11/20/2016 12:00:00 AM,02:10:20,49,30.42,102,184.86,1.12,06:34:00,17:42:00,1.21
26407,1482697885,12/25/2016 12:00:00 AM,10:31:25,52,30.47,97,69.1,5.62,06:55:00,17:51:00,603.8
11250,1476841518,10/18/2016 12:00:00 AM,15:45:18,56,30.4,97,26.01,1.12,06:18:00,17:57:00,132.27
26815,1482575449,12/24/2016 12:00:00 AM,00:30:49,48,30.48,44,138.09,7.87,06:54:00,17:50:00,1.21
22530,1478593201,11/7/2016 12:00:00 AM,22:20:01,47,30.45,51,156.24,3.37,06:27:00,17:46:00,1.22
26662,1482621350,12/24/2016 12:00:00 AM,13:15:50,59,30.42,56,42.16,10.12,06:54:00,17:50:00,839.76
14372,1475886625,10/7/2016 12:00:00 AM,14:30:25,57,30.39,98,0.11,5.62,06:15:00,18:06:00,247.44
14197,1475940326,10/8/2016 12:00:00 AM,05:25:26,47,30.38,89,165.21,4.5,06:15:00,18:05:00,1.24
3475,1474159505,9/17/2016 12:00:00 AM,14:45:05,59,30.45,90,43.56,11.25,06:10:00,18:24:00,437.79
30385,1481501423,12/11/2016 12:00:00 AM,14:10:23,54,30.36,99,321.24,13.5,06:47:00,17:44:00,186.45
31042,1481304055,12/9/2016 12:00:00 AM,07:20:55,49,30.39,87,228.9,6.75,06:46:00,17:44:00,31.53
318,1475133020,9/28/2016 12:00:00 AM,21:10:20,51,30.43,68,112.05,6.75,06:13:00,18:14:00,1.25
8014,1477814419,10/29/2016 12:00:00 AM,22:00:19,47,30.45,102,127.7,2.25,06:23:00,17:50:00,1.27
30422,1481490357,12/11/2016 12:00:00 AM,11:05:57,54,30.42,98,321.73,2.25,06:47:00,17:44:00,302.64
25984,1482824750,12/26/2016 12:00:00 AM,21:45:50,46,30.47,37,166.76,10.12,06:55:00,17:51:00,1.22
19857,1479395401,11/17/2016 12:00:00 AM,05:10:01,52,30.41,20,156.32,10.12,06:32:00,17:43:00,1.22
31812,1480848334,12/4/2016 12:00:00 AM,00:45:34,45,30.34,93,174.32,5.62,06:43:00,17:43:00,1.22
22277,1478669102,11/8/2016 12:00:00 AM,19:25:02,48,30.44,89,116.93,0.0,06:27:00,17:45:00,1.22
7121,1472825704,9/2/2016 12:00:00 AM,04:15:04,48,30.43,67,149.74,6.75,06:07:00,18:37:00,2.5
13548,1476140120,10/10/2016 12:00:00 AM,12:55:20,63,30.41,59,12.08,4.5,06:16:00,18:03:00,1001.02
23109,1478419501,11/5/2016 12:00:00 AM,22:05:01,49,30.5,31,190.74,6.75,06:26:00,17:46:00,1.24
23389,1478335218,11/4/2016 12:00:00 AM,22:40:18,48,30.5,39,158.59,7.87,06:25:00,17:47:00,1.22
18250,1479877801,11/22/2016 12:00:00 AM,19:10:01,41,30.43,90,148.13,7.87,06:35:00,17:42:00,1.18
25113,1483086308,12/29/2016 12:00:00 AM,22:25:08,41,30.32,88,188.34,6.75,06:56:00,17:53:00,1.22
26306,1482728140,12/25/2016 12:00:00 AM,18:55:40,48,30.43,100,79.69,9.0,06:55:00,17:51:00,1.24
5821,1473224118,9/6/2016 12:00:00 AM,18:55:18,51,30.4,99,83.94,1.12,06:08:00,18:34:00,1.89
29136,1481877617,12/15/2016 12:00:00 AM,22:40:17,44,30.25,103,202.16,1.12,06:50:00,17:46:00,1.24
7068,1472841608,9/2/2016 12:00:00 AM,08:40:08,62,30.46,28,32.07,12.37,06:07:00,18:37:00,602.4
24667,1483221001,12/31/2016 12:00:00 AM,11:50:01,53,30.32,67,313.45,16.87,06:57:00,17:54:00,744.91
28600,1482038717,12/17/2016 12:00:00 AM,19:25:17,49,30.28,86,191.76,11.25,06:51:00,17:47:00,1.22
18046,1479939002,11/23/2016 12:00:00 AM,12:10:02,52,30.42,85,19.84,5.62,06:36:00,17:42:00,828.68
23950,1478166318,11/2/2016 12:00:00 AM,23:45:18,46,30.46,37,166.48,5.62,06:24:00,17:48:00,1.2
13152,1476260421,10/11/2016 12:00:00 AM,22:20:21,51,30.47,80,172.6,5.62,06:16:00,18:03:00,1.24
4775,1473687622,9/12/2016 12:00:00 AM,03:40:22,45,30.46,90,181.0,4.5,06:09:00,18:28:00,1.92
8822,1477572020,10/27/2016 12:00:00 AM,02:40:20,45,30.39,38,171.36,11.25,06:22:00,17:51:00,1.21
15132,1475654122,10/4/2016 12:00:00 AM,21:55:22,50,30.48,101,139.27,3.37,06:14:00,18:08:00,1.22
10113,1477182918,10/22/2016 12:00:00 AM,14:35:18,55,30.37,80,84.01,9.0,06:20:00,17:54:00,752.07
12549,1476445219,10/14/2016 12:00:00 AM,01:40:19,52,30.44,32,146.33,11.25,06:17:00,18:00:00,1.26
8499,1477668918,10/28/2016 12:00:00 AM,05:35:18,46,30.37,102,130.38,5.62,06:22:00,17:51:00,1.2
20885,1479086701,11/13/2016 12:00:00 AM,15:25:01,56,30.41,70,73.33,15.75,06:30:00,17:44:00,524.2
12077,1476589823,10/15/2016 12:00:00 AM,17:50:23,63,30.48,13,69.22,2.25,06:17:00,17:59:00,9.89
22196,1478693402,11/9/2016 12:00:00 AM,02:10:02,45,30.41,82,184.21,4.5,06:28:00,17:45:00,1.22
19939,1479370802,11/16/2016 12:00:00 AM,22:20:02,44,30.44,80,141.18,1.12,06:32:00,17:43:00,1.19
84,1475204125,9/29/2016 12:00:00 AM,16:55:25,58,30.43,55,45.88,3.37,06:13:00,18:13:00,300.94
13646,1476110724,10/10/2016 12:00:00 AM,04:45:24,47,30.39,78,198.06,7.87,06:16:00,18:03:00,1.22
10498,1477067118,10/21/2016 12:00:00 AM,06:25:18,48,30.42,101,219.92,4.5,06:19:00,17:55:00,5.37
21794,1478814001,11/10/2016 12:00:00 AM,11:40:01,63,30.47,19,348.11,7.87,06:28:00,17:45:00,898.84
3851,1473970505,9/15/2016 12:00:00 AM,10:15:05,53,30.47,100,160.47,2.25,06:10:00,18:26:00,220.87
15737,1475468421,10/2/2016 12:00:00 AM,18:20:21,52,30.42,102,55.35,2.25,06:14:00,18:10:00,1.26
28607,1482036619,12/17/2016 12:00:00 AM,18:50:19,47,30.29,100,271.17,1.12,06:51:00,17:47:00,1.18
17579,1480079404,11/25/2016 12:00:00 AM,03:10:04,46,30.46,101,139.3,6.75,06:37:00,17:42:00,1.2
23438,1478320518,11/4/2016 12:00:00 AM,18:35:18,53,30.46,40,175.72,4.5,06:25:00,17:47:00,1.21
17637,1480062001,11/24/2016 12:00:00 AM,22:20:01,46,30.51,100,149.71,11.25,06:37:00,17:42:00,1.21
31706,1480880134,12/4/2016 12:00:00 AM,09:35:34,45,30.4,93,189.22,0.0,06:43:00,17:43:00,58.15
22062,1478733612,11/9/2016 12:00:00 AM,13:20:12,64,30.43,44,311.45,12.37,06:28:00,17:45:00,844.55
25367,1483009850,12/29/2016 12:00:00 AM,01:10:50,38,30.36,57,159.52,4.5,06:56:00,17:53:00,1.19
28610,1482035717,12/17/2016 12:00:00 AM,18:35:17,47,30.29,99,329.06,5.62,06:51:00,17:47:00,1.25
10432,1477086917,10/21/2016 12:00:00 AM,11:55:17,51,30.44,96,116.3,10.12,06:19:00,17:55:00,1006.02
22384,1478637001,11/8/2016 12:00:00 AM,10:30:01,59,30.44,61,17.51,2.25,06:27:00,17:45:00,783.63
31046,1481302841,12/9/2016 12:00:00 AM,07:00:41,49,30.38,89,264.03,5.62,06:46:00,17:44:00,5.52
3607,1474119305,9/17/2016 12:00:00 AM,03:35:05,53,30.44,94,137.7,6.75,06:10:00,18:24:00,1.27
15589,1475514022,10/3/2016 12:00:00 AM,07:00:22,49,30.44,82,137.18,3.37,06:14:00,18:09:00,94.56
11075,1476894017,10/19/2016 12:00:00 AM,06:20:17,49,30.44,100,169.73,6.75,06:19:00,17:56:00,6.15
20205,1479291001,11/16/2016 12:00:00 AM,00:10:01,48,30.47,29,160.48,11.25,06:32:00,17:43:00,1.26
25974,1482827750,12/26/2016 12:00:00 AM,22:35:50,44,30.47,73,168.56,3.37,06:55:00,17:51:00,1.23
6153,1473123305,9/5/2016 12:00:00 AM,14:55:05,59,30.4,93,359.1,5.62,06:08:00,18:35:00,789.48
29578,1481743804,12/14/2016 12:00:00 AM,09:30:04,47,30.32,60,291.61,2.25,06:49:00,17:46:00,591.31
1320,1474821022,9/25/2016 12:00:00 AM,06:30:22,47,30.46,68,162.57,6.75,06:12:00,18:16:00,17.21
23537,1478290819,11/4/2016 12:00:00 AM,10:20:19,63,30.47,33,67.72,6.75,06:25:00,17:47:00,825.05
31300,1481002250,12/5/2016 12:00:00 AM,19:30:50,45,30.39,93,329.04,1.12,06:44:00,17:43:00,1.23
23830,1478202620,11/3/2016 12:00:00 AM,09:50:20,63,30.46,27,55.45,6.75,06:25:00,17:47:00,753.63
19137,1479611420,11/19/2016 12:00:00 AM,17:10:20,50,30.42,86,59.77,4.5,06:34:00,17:42:00,54.21
5380,1473429021,9/9/2016 12:00:00 AM,03:50:21,44,30.36,101,146.86,4.5,06:09:00,18:31:00,1.63
5817,1473225321,9/6/2016 12:00:00 AM,19:15:21,51,30.4,100,65.51,3.37,06:08:00,18:34:00,1.93
6180,1473115204,9/5/2016 12:00:00 AM,12:40:04,64,30.43,66,313.94,9.0,06:08:00,18:35:00,1073.58
21332,1478952604,11/12/2016 12:00:00 AM,02:10:04,46,30.47,75,172.9,4.5,06:30:00,17:44:00,1.15
6115,1473134705,9/5/2016 12:00:00 AM,18:05:05,54,30.4,98,335.46,2.25,06:08:00,18:35:00,19.85
22777,1478519101,11/7/2016 12:00:00 AM,01:45:01,48,30.44,30,188.76,9.0,06:27:00,17:46:00,1.24
20497,1479203103,11/14/2016 12:00:00 AM,23:45:03,46,30.46,79,188.07,4.5,06:31:00,17:43:00,1.22
8360,1477710617,10/28/2016 12:00:00 AM,17:10:17,47,30.39,101,153.99,4.5,06:22:00,17:51:00,82.06
16816,1480308920,11/27/2016 12:00:00 AM,18:55:20,50,30.46,63,97.6,4.5,06:38:00,17:42:00,1.21
17872,1479991503,11/24/2016 12:00:00 AM,02:45:03,43,30.44,69,146.19,10.12,06:37:00,17:42:00,1.17
1143,1474874128,9/25/2016 12:00:00 AM,21:15:28,48,30.47,57,140.83,5.62,06:12:00,18:16:00,1.25
8486,1477672820,10/28/2016 12:00:00 AM,06:40:20,46,30.39,102,157.76,3.37,06:22:00,17:51:00,19.89
15480,1475547319,10/3/2016 12:00:00 AM,16:15:19,54,30.41,102,74.67,2.25,06:14:00,18:09:00,185.82
551,1475062226,9/28/2016 12:00:00 AM,01:30:26,48,30.39,88,188.96,5.62,06:13:00,18:14:00,1.23
7276,1472774706,9/1/2016 12:00:00 AM,14:05:06,62,30.43,56,60.41,9.0,06:07:00,18:38:00,948.24
24754,1483194901,12/31/2016 12:00:00 AM,04:35:01,42,30.28,86,232.43,3.37,06:57:00,17:54:00,1.2
14483,1475853323,10/7/2016 12:00:00 AM,05:15:23,45,30.4,81,165.24,4.5,06:15:00,18:06:00,1.2
19429,1479523820,11/18/2016 12:00:00 AM,16:50:20,54,30.39,66,102.42,5.62,06:33:00,17:43:00,69.05
25303,1483029040,12/29/2016 12:00:00 AM,06:30:40,41,30.34,99,191.67,4.5,06:56:00,17:53:00,1.22
30193,1481559036,12/12/2016 12:00:00 AM,06:10:36,47,30.36,94,160.59,2.25,06:48:00,17:45:00,1.29
8590,1477641617,10/27/2016 12:00:00 AM,22:00:17,45,30.43,88,113.61,10.12,06:22:00,17:51:00,1.23
31850,1480836933,12/3/2016 12:00:00 AM,21:35:33,45,30.34,93,273.16,6.75,06:42:00,17:43:00,1.19
2803,1474370405,9/20/2016 12:00:00 AM,01:20:05,50,30.41,44,155.25,5.62,06:11:00,18:21:00,1.25
1046,1474904123,9/26/2016 12:00:00 AM,05:35:23,47,30.42,95,144.56,7.87,06:12:00,18:15:00,1.23
149,1475184320,9/29/2016 12:00:00 AM,11:25:20,63,30.47,34,67.14,11.25,06:13:00,18:13:00,1013.93
3069,1474287306,9/19/2016 12:00:00 AM,02:15:06,48,30.42,49,165.62,5.62,06:11:00,18:22:00,1.26
18794,1479714604,11/20/2016 12:00:00 AM,21:50:04,48,30.44,102,114.86,13.5,06:34:00,17:42:00,1.21
8684,1477613418,10/27/2016 12:00:00 AM,14:10:18,59,30.38,67,359.22,5.62,06:22:00,17:51:00,795.68
94,1475201120,9/29/2016 12:00:00 AM,16:05:20,58,30.43,49,0.13,4.5,06:13:00,18:13:00,187.96
7625,1477931718,10/31/2016 12:00:00 AM,06:35:18,49,30.48,100,185.68,6.75,06:23:00,17:49:00,17.03
22955,1478465702,11/6/2016 12:00:00 AM,10:55:02,65,30.49,23,358.23,5.62,06:26:00,17:46:00,886.36
1844,1474661721,9/23/2016 12:00:00 AM,10:15:21,61,30.47,92,157.79,5.62,06:12:00,18:18:00,907.94
914,1474950020,9/26/2016 12:00:00 AM,18:20:20,50,30.39,80,68.68,4.5,06:12:00,18:15:00,3.25
9793,1477279217,10/23/2016 12:00:00 AM,17:20:17,51,30.39,85,103.48,9.0,06:20:00,17:54:00,38.41
29974,1481624708,12/13/2016 12:00:00 AM,00:25:08,43,30.32,99,268.39,6.75,06:48:00,17:45:00,1.29
32638,1480600505,12/1/2016 12:00:00 AM,03:55:05,43,30.4,96,163.79,6.75,06:41:00,17:42:00,1.2
29656,1481720103,12/14/2016 12:00:00 AM,02:55:03,38,30.26,63,231.46,5.62,06:49:00,17:46:00,1.25
18906,1479681004,11/20/2016 12:00:00 AM,12:30:04,53,30.42,99,118.72,6.75,06:34:00,17:42:00,544.14
23601,1478271618,11/4/2016 12:00:00 AM,05:00:18,45,30.42,33,186.55,6.75,06:25:00,17:47:00,1.2
1496,1474767020,9/24/2016 12:00:00 AM,15:30:20,60,30.44,91,20.97,3.37,06:12:00,18:17:00,298.25
29281,1481833206,12/15/2016 12:00:00 AM,10:20:06,49,30.28,93,253.45,14.62,06:50:00,17:46:00,819.08
15676,1475487024,10/2/2016 12:00:00 AM,23:30:24,51,30.45,102,103.61,6.75,06:14:00,18:10:00,1.26
31182,1481262050,12/8/2016 12:00:00 AM,19:40:50,51,30.39,70,160.72,3.37,06:45:00,17:44:00,1.2
25668,1482919543,12/28/2016 12:00:00 AM,00:05:43,44,30.44,31,169.43,5.62,06:56:00,17:52:00,1.19
30057,1481599802,12/12/2016 12:00:00 AM,17:30:02,49,30.32,101,291.83,12.37,06:48:00,17:45:00,15.4
14393,1475880320,10/7/2016 12:00:00 AM,12:45:20,61,30.41,86,22.29,5.62,06:15:00,18:06:00,325.84
32080,1480767934,12/3/2016 12:00:00 AM,02:25:34,45,30.31,93,79.41,3.37,06:42:00,17:43:00,1.2
4885,1473653723,9/11/2016 12:00:00 AM,18:15:23,56,30.47,99,110.17,4.5,06:09:00,18:29:00,12.21
14097,1475970622,10/8/2016 12:00:00 AM,13:50:22,61,30.39,80,353.07,3.37,06:15:00,18:05:00,249.04
10633,1477026617,10/20/2016 12:00:00 AM,19:10:17,45,30.44,95,121.37,7.87,06:19:00,17:56:00,1.2
28654,1482022527,12/17/2016 12:00:00 AM,14:55:27,56,30.25,79,336.41,10.12,06:51:00,17:47:00,175.85
7098,1472832604,9/2/2016 12:00:00 AM,06:10:04,47,30.43,77,177.87,7.87,06:07:00,18:37:00,7.66
18682,1479748202,11/21/2016 12:00:00 AM,07:10:02,44,30.43,91,145.3,12.37,06:35:00,17:42:00,44.62
7873,1477857019,10/30/2016 12:00:00 AM,09:50:19,50,30.47,102,355.74,9.0,06:23:00,17:49:00,244.94
29223,1481851503,12/15/2016 12:00:00 AM,15:25:03,49,30.21,101,323.67,9.0,06:50:00,17:46:00,79.07
31413,1480968334,12/5/2016 12:00:00 AM,10:05:34,45,30.38,93,296.84,6.75,06:44:00,17:43:00,172.95
21937,1478771104,11/9/2016 12:00:00 AM,23:45:04,48,30.45,32,205.21,4.5,06:28:00,17:45:00,1.24
16274,1480471501,11/29/2016 12:00:00 AM,16:05:01,50,30.38,89,134.93,7.87,06:40:00,17:42:00,186.28
11548,1476752120,10/17/2016 12:00:00 AM,14:55:20,63,30.41,61,41.95,3.37,06:18:00,17:58:00,696.41
24136,1478110519,11/2/2016 12:00:00 AM,08:15:19,55,30.47,23,182.84,2.25,06:24:00,17:48:00,447.36
12333,1476510623,10/14/2016 12:00:00 AM,19:50:23,53,30.49,26,167.07,6.75,06:17:00,18:00:00,1.28
20429,1479223501,11/15/2016 12:00:00 AM,05:25:01,45,30.43,52,140.28,10.12,06:31:00,17:43:00,1.18
31376,1480979462,12/5/2016 12:00:00 AM,13:11:02,45,30.34,93,320.87,3.37,06:44:00,17:43:00,32.78
22600,1478572201,11/7/2016 12:00:00 AM,16:30:01,59,30.41,62,8.9,3.37,06:27:00,17:46:00,206.78
28103,1482188424,12/19/2016 12:00:00 AM,13:00:24,59,30.5,78,336.35,6.75,06:52:00,17:48:00,920.35
16993,1480255817,11/27/2016 12:00:00 AM,04:10:17,44,30.43,53,132.89,10.12,06:38:00,17:42:00,1.2
31614,1480907734,12/4/2016 12:00:00 AM,17:15:34,45,30.34,93,142.72,11.25,06:43:00,17:43:00,19.83
25867,1482859851,12/27/2016 12:00:00 AM,07:30:51,46,30.45,32,173.79,14.62,06:56:00,17:52:00,46.9
19720,1479436518,11/17/2016 12:00:00 AM,16:35:18,59,30.4,31,354.22,4.5,06:32:00,17:43:00,141.22
10121,1477180521,10/22/2016 12:00:00 AM,13:55:21,56,30.37,77,55.35,4.5,06:20:00,17:54:00,870.19
4901,1473648919,9/11/2016 12:00:00 AM,16:55:19,56,30.46,99,30.52,2.25,06:09:00,18:29:00,46.2
18702,1479742205,11/21/2016 12:00:00 AM,05:30:05,43,30.41,77,157.93,7.87,06:35:00,17:42:00,1.18
20252,1479276602,11/15/2016 12:00:00 AM,20:10:02,50,30.47,35,149.06,7.87,06:31:00,17:43:00,1.18
17697,1480044004,11/24/2016 12:00:00 AM,17:20:04,44,30.46,96,155.79,10.12,06:37:00,17:42:00,48.66
5145,1473574520,9/10/2016 12:00:00 AM,20:15:20,50,30.42,88,139.95,4.5,06:09:00,18:30:00,2.69
8432,1477689020,10/28/2016 12:00:00 AM,11:10:20,51,30.42,100,24.6,2.25,06:22:00,17:51:00,525.09
7284,1472772008,9/1/2016 12:00:00 AM,13:20:08,62,30.44,65,238.47,3.37,06:07:00,18:38:00,1039.12
5568,1473326122,9/7/2016 12:00:00 AM,23:15:22,48,30.44,50,182.01,5.62,06:08:00,18:33:00,2.67
1967,1474624523,9/22/2016 12:00:00 AM,23:55:23,53,30.45,87,180.16,7.87,06:11:00,18:19:00,1.22
25386,1483004139,12/28/2016 12:00:00 AM,23:35:39,40,30.36,91,195.92,5.62,06:56:00,17:52:00,1.19
9376,1477405220,10/25/2016 12:00:00 AM,04:20:20,48,30.43,55,192.21,7.87,06:21:00,17:52:00,1.19
22210,1478689202,11/9/2016 12:00:00 AM,01:00:02,45,30.43,87,186.85,5.62,06:28:00,17:45:00,1.21
32505,1480640402,12/1/2016 12:00:00 AM,15:00:02,45,30.36,93,109.28,12.37,06:41:00,17:42:00,138.11
1634,1474725624,9/24/2016 12:00:00 AM,04:00:24,49,30.44,96,166.58,2.25,06:12:00,18:17:00,1.24
21773,1478820305,11/10/2016 12:00:00 AM,13:25:05,63,30.44,63,336.14,7.87,06:28:00,17:45:00,252.39
16670,1480352719,11/28/2016 12:00:00 AM,07:05:19,44,30.45,62,128.04,4.5,06:39:00,17:42:00,27.29
26324,1482722750,12/25/2016 12:00:00 AM,17:25:50,48,30.42,94,79.18,5.62,06:55:00,17:51:00,75.01
7402,1472729408,9/1/2016 12:00:00 AM,01:30:08,52,30.41,103,79.47,3.37,06:07:00,18:38:00,3.63
19592,1479474917,11/18/2016 12:00:00 AM,03:15:17,47,30.42,25,167.42,12.37,06:33:00,17:43:00,1.2
21609,1478869503,11/11/2016 12:00:00 AM,03:05:03,48,30.46,59,198.68,7.87,06:29:00,17:44:00,1.23
9809,1477274420,10/23/2016 12:00:00 AM,16:00:20,55,30.39,83,124.05,2.25,06:20:00,17:54:00,440.27
24140,1478109320,11/2/2016 12:00:00 AM,07:55:20,49,30.47,34,161.43,5.62,06:24:00,17:48:00,366.13
26869,1482559240,12/23/2016 12:00:00 AM,20:00:40,49,30.48,38,149.49,7.87,06:54:00,17:50:00,1.22
30599,1481437239,12/10/2016 12:00:00 AM,20:20:39,49,30.42,102,85.39,1.12,06:47:00,17:44:00,1.3
3037,1474297205,9/19/2016 12:00:00 AM,05:00:05,49,30.41,48,179.62,6.75,06:11:00,18:22:00,1.23
9671,1477316117,10/24/2016 12:00:00 AM,03:35:17,48,30.4,54,159.44,11.25,06:21:00,17:53:00,1.21
622,1475039720,9/27/2016 12:00:00 AM,19:15:20,52,30.39,95,183.01,2.25,06:13:00,18:15:00,1.27
6246,1473094804,9/5/2016 12:00:00 AM,07:00:04,48,30.42,81,222.97,7.87,06:08:00,18:35:00,157.52
926,1474946419,9/26/2016 12:00:00 AM,17:20:19,54,30.39,85,94.13,2.25,06:12:00,18:15:00,267.71
9690,1477310417,10/24/2016 12:00:00 AM,02:00:17,46,30.42,54,161.96,5.62,06:21:00,17:53:00,1.22
16826,1480305918,11/27/2016 12:00:00 AM,18:05:18,50,30.45,38,126.57,6.75,06:38:00,17:42:00,1.25
30900,1481346640,12/9/2016 12:00:00 AM,19:10:40,51,30.4,92,298.77,5.62,06:46:00,17:44:00,1.25
18721,1479736502,11/21/2016 12:00:00 AM,03:55:02,44,30.4,85,72.9,6.75,06:35:00,17:42:00,1.18
20578,1479178805,11/14/2016 12:00:00 AM,17:00:05,52,30.44,101,159.71,9.0,06:31:00,17:43:00,236.46
28382,1482104417,12/18/2016 12:00:00 AM,13:40:17,47,30.37,100,322.28,4.5,06:51:00,17:47:00,64.65
10330,1477117518,10/21/2016 12:00:00 AM,20:25:18,44,30.44,95,169.04,7.87,06:19:00,17:55:00,1.17
16588,1480377318,11/28/2016 12:00:00 AM,13:55:18,57,30.42,68,28.3,10.12,06:39:00,17:42:00,775.91
25635,1482929450,12/28/2016 12:00:00 AM,02:50:50,43,30.4,90,169.81,10.12,06:56:00,17:52:00,1.21
14015,1475995220,10/8/2016 12:00:00 AM,20:40:20,51,30.43,97,174.14,3.37,06:15:00,18:05:00,1.24
16778,1480320318,11/27/2016 12:00:00 AM,22:05:18,47,30.47,38,179.27,13.5,06:38:00,17:42:00,1.25
18993,1479654918,11/20/2016 12:00:00 AM,05:15:18,48,30.41,102,84.35,7.87,06:34:00,17:42:00,1.22
14761,1475768723,10/6/2016 12:00:00 AM,05:45:23,47,30.45,94,161.45,1.12,06:15:00,18:07:00,1.18
15040,1475682923,10/5/2016 12:00:00 AM,05:55:23,48,30.43,96,164.15,2.25,06:14:00,18:08:00,1.28
22397,1478633101,11/8/2016 12:00:00 AM,09:25:01,57,30.45,72,44.4,5.62,06:27:00,17:45:00,650.09
22226,1478684402,11/8/2016 12:00:00 AM,23:40:02,47,30.44,88,197.71,3.37,06:27:00,17:45:00,1.23
24506,1477999223,11/1/2016 12:00:00 AM,01:20:23,47,30.46,52,128.16,7.87,06:24:00,17:48:00,1.26
1332,1474817422,9/25/2016 12:00:00 AM,05:30:22,47,30.46,62,183.92,10.12,06:12:00,18:16:00,1.22
9224,1477450818,10/25/2016 12:00:00 AM,17:00:18,56,30.43,94,9.09,1.12,06:21:00,17:52:00,114.15
5149,1473573325,9/10/2016 12:00:00 AM,19:55:25,50,30.42,93,152.78,5.62,06:09:00,18:30:00,2.17
